signal,start,end,ts,component,unit,subcomponent,value,elapsed,rolled_value
jcarbon.emissions.Emissions,2024-06-05 16:54:39.099097013,2024-06-05 16:54:39.103289842,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.983182347356361e-05,3.226810694,2.9560956210959895e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.099097013,2024-06-05 16:54:39.103289842,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.226810694,2.9541956188764195e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.103289842,2024-06-05 16:54:39.107480525,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.981143650019209e-05,3.231003523,2.9562767603068696e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.103289842,2024-06-05 16:54:39.107480525,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.231003523,2.9519793757761887e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.103478126,2024-06-05 16:54:39.103628743,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829256,1.0922486694951945e-06,3.231191807,2.9520886006431378e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.103478126,2024-06-05 16:54:39.110316437,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,4.959025934220143e-05,3.231191807,2.9570038294126452e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.103628743,2024-06-05 16:54:39.110284049,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,2.4131569223870428e-05,3.231342424,2.9593731891703187e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.103628743,2024-06-05 16:54:39.110284049,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828259,2.4131569223870428e-05,3.231342424,2.9570975813722618e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.107480525,2024-06-05 16:54:39.111672401,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.9822769985388836e-05,3.235194206,2.956500530808026e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.107480525,2024-06-05 16:54:39.111672401,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.235194206,2.952207297593704e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.110316437,2024-06-05 16:54:39.110375698,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,2.0129740631461802e-07,3.238030118,2.9522274273343355e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.110316437,2024-06-05 16:54:39.110375698,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828259,2.0129740631461802e-07,3.238030118,2.947924781315766e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.110316437,2024-06-05 16:54:39.116853019,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,4.44068443921911e-05,3.238030118,2.952365465754985e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.110375698,2024-06-05 16:54:39.116820821,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,4.378550963631022e-05,3.238089379,2.9566650989738178e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.111672401,2024-06-05 16:54:39.115859985,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.978199603864584e-05,3.239386082,2.9566710816082357e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.111672401,2024-06-05 16:54:39.115859985,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.239386082,2.952378580557504e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.115859985,2024-06-05 16:54:39.120891094,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,5.0054544495836364e-05,3.243573666,2.937870987953775e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.115859985,2024-06-05 16:54:39.120891094,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001928153632483494,3.243573666,2.952540367560316e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.116853019,2024-06-05 16:54:39.116972954,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,7.225722778836664e-07,3.2445667,2.9483633141553226e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.116853019,2024-06-05 16:54:39.123505106,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,4.0076822080879845e-05,3.2445667,2.9523709963634105e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.116972954,2024-06-05 16:54:39.123473479,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,3.916370664684805e-05,3.244686635,2.952031770971395e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.120891094,2024-06-05 16:54:39.125085592,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.173109482992649e-05,3.248604775,2.9562048804543878e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.120891094,2024-06-05 16:54:39.125085592,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.248604775,2.9516377470608427e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123505106,2024-06-05 16:54:39.123636187,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,8.983885880251336e-07,3.251218787,2.9502425114121327e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123505106,2024-06-05 16:54:39.130190193,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,4.581751642690532e-05,3.251218787,2.95333918854731e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123636187,2024-06-05 16:54:39.130159013,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,8.9410859545985e-06,3.251349868,2.952748222635257e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123636187,2024-06-05 16:54:39.130159013,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828269,8.9410859545985e-06,3.251349868,2.9494036595754007e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123636187,2024-06-05 16:54:39.130159013,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829254,8.9410859545985e-06,3.251349868,2.95029776817086e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123636187,2024-06-05 16:54:39.130159013,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829261,8.9410859545985e-06,3.251349868,2.946953205111004e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.123636187,2024-06-05 16:54:39.130159013,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829269,8.9410859545985e-06,3.251349868,2.947847313706464e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.125085592,2024-06-05 16:54:39.129277706,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.170737639447258e-05,3.252799273,2.951992388044034e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.125085592,2024-06-05 16:54:39.129277706,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.252799273,2.951966724742157e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.129277706,2024-06-05 16:54:39.133467197,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.168128014606839e-05,3.256991387,2.956109189454887e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.129277706,2024-06-05 16:54:39.133467197,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.256991387,2.9522474361753944e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130190193,2024-06-05 16:54:39.130359970,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,2.36430999051963e-07,3.257903874,2.9485044991386494e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130190193,2024-06-05 16:54:39.130359970,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828269,2.36430999051963e-07,3.257903874,2.9442894705832385e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130190193,2024-06-05 16:54:39.130359970,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829254,2.36430999051963e-07,3.257903874,2.9234991968273895e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130190193,2024-06-05 16:54:39.130359970,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829261,2.36430999051963e-07,3.257903874,2.9234069625306332e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130190193,2024-06-05 16:54:39.130359970,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829269,2.36430999051963e-07,3.257903874,2.918818228425963e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130190193,2024-06-05 16:54:39.136930969,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,4.693593372675612e-05,3.257903874,2.9190374162511087e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.130359970,2024-06-05 16:54:39.136899823,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,4.5536909547317283e-05,3.258073651,2.9195793216494764e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.133467197,2024-06-05 16:54:39.137659072,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.17049985815223e-05,3.261180878,2.9237498215076285e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.133467197,2024-06-05 16:54:39.137659072,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00019468949772308985,3.261180878,2.9391299841825492e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.136930969,2024-06-05 16:54:39.137350498,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,2.663018145148301e-06,3.26464465,2.939396285997064e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.136930969,2024-06-05 16:54:39.143995412,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,4.484252553307614e-05,3.26464465,2.943816437741108e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.137659072,2024-06-05 16:54:39.141771316,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.099525825814815e-05,3.265372753,2.9440992336120993e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.137659072,2024-06-05 16:54:39.141771316,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.265372753,2.9403644383653685e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.141771316,2024-06-05 16:54:39.145961284,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.17700944431742e-05,3.269484997,2.9404510322013243e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.141771316,2024-06-05 16:54:39.145961284,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.269484997,2.9404510322013243e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.143995412,2024-06-05 16:54:39.150636541,5878335054515462.0,os=Linux,GRAMS_OF_CO2,socket=0,3.939948783751513e-05,3.271709093,2.944294954928041e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.144088652,2024-06-05 16:54:39.150603467,5878335054515462.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,3.865011120189973e-05,3.271802333,2.943298339984276e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.145961284,2024-06-05 16:54:39.150150537,5878335054515462.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.1762966556391576e-05,3.273674965,2.9451032359769503e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.145961284,2024-06-05 16:54:39.150150537,5878335054515462.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.273674965,2.9427318353139855e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.150150537,2024-06-05 16:54:39.154346466,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.1829520083889314e-05,3.277864218,2.9427892440785725e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.150150537,2024-06-05 16:54:39.154346466,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.277864218,2.9427892440785725e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.150636541,2024-06-05 16:54:39.150769070,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,9.320746724003749e-07,3.278350222,2.938789942973977e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.150636541,2024-06-05 16:54:39.157387896,5878335103797379.0,os=Linux,GRAMS_OF_CO2,socket=0,4.7482188803081835e-05,3.278350222,2.9275088000374803e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.150769070,2024-06-05 16:54:39.157355322,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,4.632102162731413e-05,3.278482751,2.9320950482330544e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.154346466,2024-06-05 16:54:39.158537626,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.1781977577502745e-05,3.282060147,2.936227392023648e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.154346466,2024-06-05 16:54:39.158537626,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001761686394962097,3.282060147,2.9491962371409064e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.157387896,2024-06-05 16:54:39.157519469,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,8.915101864648569e-07,3.285101577,2.9455890994543094e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.157387896,2024-06-05 16:54:39.164166475,5878335103797379.0,os=Linux,GRAMS_OF_CO2,socket=0,4.593018497911246e-05,3.285101577,2.9501821179522206e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.158537626,2024-06-05 16:54:39.162730216,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.9394156287265874e-05,3.286251307,2.9504292370430553e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.158537626,2024-06-05 16:54:39.162730216,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.286251307,2.9504292370430553e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.162730216,2024-06-05 16:54:39.166917800,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.934711921796645e-05,3.290443897,2.949961739403591e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.162730216,2024-06-05 16:54:39.166917800,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.290443897,2.9456656207615238e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.164166475,2024-06-05 16:54:39.170741086,5878335103797379.0,os=Linux,GRAMS_OF_CO2,socket=0,3.919079745246697e-05,3.291880156,2.945890934005271e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.164292213,2024-06-05 16:54:39.170709470,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,3.825282123724519e-05,3.292005894,2.9497162161289953e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.166917800,2024-06-05 16:54:39.171106100,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.935384685312793e-05,3.294631481,2.9535736034313987e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.166917800,2024-06-05 16:54:39.171106100,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.294631481,2.949799184817997e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.170741086,2024-06-05 16:54:39.170801360,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828255,4.040411277695176e-07,3.298454767,2.948613399319803e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.170741086,2024-06-05 16:54:39.177481170,5878335103797379.0,os=Linux,GRAMS_OF_CO2,socket=0,4.5181523386887907e-05,3.298454767,2.951905362047521e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.170801360,2024-06-05 16:54:39.177449472,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,1.4854999225857823e-05,3.298515041,2.9521646723591357e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.170801360,2024-06-05 16:54:39.177449472,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828277,1.4854999225857823e-05,3.298515041,2.949956404898949e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.170801360,2024-06-05 16:54:39.177449472,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829252,1.4854999225857823e-05,3.298515041,2.951441904821535e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.171106100,2024-06-05 16:54:39.175312995,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.952856804841814e-05,3.298819781,2.9512842786793344e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.171106100,2024-06-05 16:54:39.175312995,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.298819781,2.934020192981593e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.175312995,2024-06-05 16:54:39.179504156,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.938072920535838e-05,3.303026676,2.937930881097862e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.175312995,2024-06-05 16:54:39.179504156,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00017253061376848897,3.303026676,2.9551565576704436e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.177481170,2024-06-05 16:54:39.177612097,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828250,3.1446956561913147e-07,3.305194851,2.9551606198227387e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.177481170,2024-06-05 16:54:39.177612097,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828277,3.1446956561913147e-07,3.305194851,2.9503538784207243e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.177481170,2024-06-05 16:54:39.177612097,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829252,3.1446956561913147e-07,3.305194851,2.9456518146379336e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.177481170,2024-06-05 16:54:39.184179061,5878335103797379.0,os=Linux,GRAMS_OF_CO2,socket=0,4.826237995220902e-05,3.305194851,2.946980572704341e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.177612097,2024-06-05 16:54:39.184148265,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828276,2.354853366884219e-05,3.305325778,2.9493354260712254e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.177612097,2024-06-05 16:54:39.184148265,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829268,2.354853366884219e-05,3.305325778,2.9516101739581956e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.179504156,2024-06-05 16:54:39.183693408,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.65811503667932e-05,3.307217837,2.951235250849977e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.179504156,2024-06-05 16:54:39.183693408,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.307217837,2.9473014129206293e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.183693408,2024-06-05 16:54:39.187881708,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.657283736601187e-05,3.311407089,2.94746479611816e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.183693408,2024-06-05 16:54:39.187881708,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.311407089,2.94746479611816e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.184179061,2024-06-05 16:54:39.184603361,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828276,1.3096405041205062e-06,3.311892742,2.944108619772385e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.184179061,2024-06-05 16:54:39.184603361,5878335103797379.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829268,1.3096405041205062e-06,3.311892742,2.9442395838227973e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.184179061,2024-06-05 16:54:39.191211631,5878335103797379.0,os=Linux,GRAMS_OF_CO2,socket=0,4.3413332642294365e-05,3.311892742,2.9484896479917506e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.187881708,2024-06-05 16:54:39.192093610,5878335103797379.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.67789334210969e-05,3.315595389,2.947753524725738e-05
jcarbon.emissions.Emissions,2024-06-05 16:54:39.187881708,2024-06-05 16:54:39.192093610,5878335103797379.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,3.315595389,2.9456023560277048e-05
